project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,May,MED,275.8735
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,June,CEU,275.3543
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,June,NEU,275.073
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,June,MED,275.7454
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,July,CEU,275.3451
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,July,NEU,275.082
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,July,MED,275.6942
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Aug,CEU,275.328
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Aug,NEU,275.0784
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Aug,MED,275.6416
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Sept,CEU,275.3379
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Sept,NEU,275.0853
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Sept,MED,275.6509
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Oct,CEU,275.4521
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Oct,NEU,275.1615
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Oct,MED,275.8311
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Nov,CEU,275.6206
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Nov,NEU,275.2881
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Nov,MED,276.1238
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Dec,CEU,275.9697
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Dec,NEU,275.5784
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Dec,MED,276.5929
