project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Oct,03,3.2357057e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Oct,04,2.4705754e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Oct,05,3.049144e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Oct,06,4.4987682e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Oct,07,2.9669018e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Oct,08,1.9162457e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Nov,01,3.6446178e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Nov,02,3.0507588e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Nov,03,3.075111e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Nov,04,2.5968173e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Nov,05,2.7643364e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Nov,06,4.5110773e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Nov,07,3.679706e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Nov,08,2.0696463e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Dec,01,3.5725054e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Dec,02,3.0635198e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Dec,03,3.1387743e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Dec,04,2.7858698e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Dec,05,2.553249e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Dec,06,3.8295482e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Dec,07,3.6130594e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Dec,08,2.035192e-05
