project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean,clim,height_correction,area,model_member
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,snw,SON,deutschland,0.01187869,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,pr,ANN,deutschland,3.091176e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,pr,DJF,deutschland,3.472767e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,pr,MAM,deutschland,2.952504e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,pr,JJA,deutschland,2.99125e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,pr,SON,deutschland,2.948181e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,snc,ANN,deutschland,1.495982,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,snc,DJF,deutschland,4.815165,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,snc,MAM,deutschland,0.9884449,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,snc,JJA,deutschland,0.0,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,snc,SON,deutschland,0.1803174,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,tas,ANN,deutschland,283.7484,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,tas,DJF,deutschland,277.2224,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,tas,MAM,deutschland,282.62,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,tas,JJA,deutschland,291.2403,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,tas,SON,deutschland,283.9111,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,rsds,ANN,deutschland,130.4382,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,rsds,DJF,deutschland,36.0775,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,rsds,MAM,deutschland,164.3438,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,rsds,JJA,deutschland,233.3239,seasonal,False,land only,NorESM1-ME_r1i1p1
