project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean,clim,height_correction,area,model_member
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,JJA,MED,304.2258,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,SON,NEU,281.4566,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,SON,CEU,286.2184,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,SON,MED,293.9468,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,ANN,NEU,14.23976,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,ANN,CEU,1.296736,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,ANN,MED,0.00196734,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,DJF,NEU,31.24647,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,DJF,CEU,3.739246,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,DJF,MED,0.007681644,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,MAM,NEU,24.16336,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,MAM,CEU,1.335515,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,MAM,MED,0.0001188716,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,JJA,NEU,0.0,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,JJA,CEU,0.0,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,JJA,MED,0.0,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,SON,NEU,1.549221,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,SON,CEU,0.1121825,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,SON,MED,6.884425e-05,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,ANN,NEU,14.50695,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,ANN,CEU,1.440928,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,ANN,MED,0.001089643,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,DJF,NEU,31.43521,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,DJF,CEU,4.058502,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,DJF,MED,0.004309309,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,MAM,NEU,25.33626,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,MAM,CEU,1.561738,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,MAM,MED,2.034975e-07,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,JJA,NEU,0.0,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,JJA,CEU,0.0,seasonal,False,land only,MIROC-ESM_r1i1p1
