project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean,height_correction,model_member,RCM,GCM,Domain
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,snw,MAM,deutschland,1.722751,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,snw,JJA,deutschland,2.82584e-06,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,snw,SON,deutschland,0.0615075,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,ANN,deutschland,282.8009,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,DJF,deutschland,274.5371,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,MAM,deutschland,282.1038,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,JJA,deutschland,291.3438,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,SON,deutschland,283.0634,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,rsds,ANN,deutschland,160.4096,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,rsds,DJF,deutschland,48.38974,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,rsds,MAM,deutschland,203.7726,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,rsds,JJA,deutschland,277.182,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,rsds,SON,deutschland,109.6296,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,pr,ANN,deutschland,2.768655e-05,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,pr,DJF,deutschland,2.296468e-05,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,pr,MAM,deutschland,3.085987e-05,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,pr,JJA,deutschland,3.234868e-05,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,pr,SON,deutschland,2.44444e-05,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,ANN,deutschland,0.6374122,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,DJF,deutschland,2.164273,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,MAM,deutschland,0.3591549,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,JJA,deutschland,1.127382e-06,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,SON,deutschland,0.04796134,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,tas,ANN,deutschland,284.3412,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,tas,DJF,deutschland,276.1692,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,tas,MAM,deutschland,283.5789,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,tas,JJA,deutschland,292.8565,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2036-01-01 to 2065-12-31,r1i1p1,tas,SON,deutschland,284.6085,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,rsds,ANN,deutschland,160.0581,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,rsds,DJF,deutschland,47.5504,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,rsds,MAM,deutschland,203.6491,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,rsds,JJA,deutschland,277.8307,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,rsds,SON,deutschland,108.4856,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,pr,ANN,deutschland,2.86708e-05,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,pr,DJF,deutschland,2.644057e-05,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,pr,MAM,deutschland,3.14547e-05,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,pr,JJA,deutschland,3.053254e-05,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,pr,SON,deutschland,2.618013e-05,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,snw,ANN,deutschland,0.1511476,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,snw,DJF,deutschland,0.5224819,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,snw,MAM,deutschland,0.08336283,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,snw,JJA,deutschland,1.871389e-08,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,snw,SON,deutschland,0.004164245,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,tas,ANN,deutschland,285.913,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,tas,DJF,deutschland,278.1624,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,tas,MAM,deutschland,284.777,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,tas,JJA,deutschland,294.3289,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11,rcp85,2070-01-01 to 2099-12-31,r1i1p1,tas,SON,deutschland,286.2383,False,ICTP-RegCM4-6_MPI-M-MPI-ESM-LR_EUR-11_r1i1p1,ICTP-RegCM4-6,MPI-M-MPI-ESM-LR,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,rsds,ANN,deutschland,167.9996,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,rsds,DJF,deutschland,51.91715,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,rsds,MAM,deutschland,212.9934,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,rsds,JJA,deutschland,289.3704,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,rsds,SON,deutschland,114.9097,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,pr,ANN,deutschland,2.241232e-05,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,pr,DJF,deutschland,1.759605e-05,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,pr,MAM,deutschland,2.450229e-05,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,pr,JJA,deutschland,2.742326e-05,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,pr,SON,deutschland,2.001072e-05,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,snw,ANN,deutschland,2.332406,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,snw,DJF,deutschland,6.712789,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,snw,MAM,deutschland,2.409408,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,snw,JJA,deutschland,0.0003487242,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,snw,SON,deutschland,0.2702791,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,tas,ANN,deutschland,281.848,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,tas,DJF,deutschland,273.8147,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,tas,MAM,deutschland,280.8768,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,tas,JJA,deutschland,290.8213,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,1981-01-01 to 2010-12-31,r12i1p1,tas,SON,deutschland,281.7233,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,rsds,ANN,deutschland,164.7015,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,rsds,DJF,deutschland,49.96279,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,rsds,MAM,deutschland,210.1193,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,rsds,JJA,deutschland,282.9028,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,rsds,SON,deutschland,113.0985,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,pr,ANN,deutschland,2.53183e-05,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,pr,DJF,deutschland,2.128814e-05,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,pr,MAM,deutschland,2.693005e-05,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,pr,JJA,deutschland,3.116264e-05,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,pr,SON,deutschland,2.17767e-05,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,snw,ANN,deutschland,1.07965,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,snw,DJF,deutschland,3.515204,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,snw,MAM,deutschland,0.7655168,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11,rcp85,2036-01-01 to 2065-12-31,r12i1p1,snw,JJA,deutschland,6.607989e-07,False,ICTP-RegCM4-6_ICHEC-EC-EARTH_EUR-11_r12i1p1,ICTP-RegCM4-6,ICHEC-EC-EARTH,EUR-11
