project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean,clim,height_correction,area,model_member
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,MAM,CEU,22.45295,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,MAM,MED,3.796918,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,JJA,NEU,5.898842,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,JJA,CEU,0.0206787,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,JJA,MED,0.0001773932,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,SON,NEU,10.69451,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,SON,CEU,1.900947,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,SON,MED,0.2536997,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,ANN,NEU,110.4808,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,ANN,CEU,137.7631,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,ANN,MED,215.9797,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,DJF,NEU,19.54698,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,DJF,CEU,50.31823,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,DJF,MED,123.3087,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,MAM,NEU,165.2475,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,MAM,CEU,175.1577,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,MAM,MED,251.8626,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,JJA,NEU,201.1803,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
